time, species_1, species_2, species_3
9.9, 3.70516e-11, 3.68789e-11, 2.60688e-11
10, 3.66846e-11, 3.68806e-11, 2.64341e-11

0, 9.99993e-11, 0, 0
0.1, 9.89698e-11, 1.02787e-12, 1.66054e-15
0.2, 9.81013e-11, 1.88139e-12, 1.66054e-14
0.3, 9.71e-11, 2.85779e-12, 4.15135e-14
0.4, 9.61087e-11, 3.81758e-12, 7.30637e-14
0.5, 9.5036e-11, 4.8521e-12, 1.11256e-13
0.6, 9.41061e-11, 5.7355e-12, 1.57751e-13
0.7, 9.32011e-11, 6.58736e-12, 2.10888e-13
0.8, 9.22712e-11, 7.44752e-12, 2.80631e-13
0.9, 9.13745e-11, 8.23959e-12, 3.85245e-13
1, 9.04828e-11, 9.0433e-12, 4.73254e-13
1.1, 8.95844e-11, 9.85032e-12, 5.64583e-13
1.2, 8.86861e-11, 1.0654e-11, 6.59234e-13
1.3, 8.78126e-11, 1.14029e-11, 7.83774e-13
1.4, 8.69475e-11, 1.21468e-11, 9.04994e-13
1.5, 8.60591e-11, 1.29173e-11, 1.02289e-12
1.6, 8.5194e-11, 1.3648e-11, 1.1574e-12
1.7, 8.44152e-11, 1.42757e-11, 1.3085e-12
1.8, 8.35417e-11, 1.4998e-11, 1.45961e-12
1.9, 8.27198e-11, 1.56788e-11, 1.60076e-12
2, 8.18828e-11, 1.63862e-11, 1.73028e-12
2.1, 8.09861e-11, 1.71036e-11, 1.90962e-12
2.2, 8.0136e-11, 1.77528e-11, 2.11055e-12
2.3, 7.93489e-11, 1.83407e-11, 2.30981e-12
2.4, 7.85286e-11, 1.89152e-11, 2.55557e-12
2.5, 7.77182e-11, 1.95562e-11, 2.72494e-12
2.6, 7.69444e-11, 2.01241e-11, 2.93085e-12
2.7, 7.61457e-11, 2.0697e-11, 3.15668e-12
2.8, 7.53702e-11, 2.12649e-11, 3.36425e-12
2.9, 7.46778e-11, 2.17497e-11, 3.57182e-12
3, 7.39488e-11, 2.22446e-11, 3.80596e-12
3.1, 7.32348e-11, 2.27261e-11, 4.03843e-12
3.2, 7.24194e-11, 2.33239e-11, 4.25596e-12
3.3, 7.17054e-11, 2.37972e-11, 4.49674e-12
3.4, 7.10063e-11, 2.4219e-11, 4.77405e-12
3.5, 7.03271e-11, 2.4669e-11, 5.0032e-12
3.6, 6.96297e-11, 2.5119e-11, 5.25062e-12
3.7, 6.8914e-11, 2.55955e-11, 5.48974e-12
3.8, 6.81983e-11, 2.60837e-11, 5.71724e-12
3.9, 6.75125e-11, 2.65171e-11, 5.96964e-12
4, 6.68699e-11, 2.68775e-11, 6.25193e-12
4.1, 6.61924e-11, 2.7271e-11, 6.53588e-12
4.2, 6.55398e-11, 2.76413e-11, 6.81817e-12
4.3, 6.4947e-11, 2.80017e-11, 7.05065e-12
4.4, 6.42828e-11, 2.83753e-11, 7.34124e-12
4.5, 6.36302e-11, 2.87389e-11, 7.63018e-12
4.6, 6.30141e-11, 2.90777e-11, 7.90749e-12
4.7, 6.24263e-11, 2.93583e-11, 8.21469e-12
4.8, 6.18036e-11, 2.96772e-11, 8.51857e-12
4.9, 6.12158e-11, 2.99362e-11, 8.84735e-12
5, 6.05798e-11, 3.02633e-11, 9.15621e-12
5.1, 5.99903e-11, 3.05107e-11, 9.49828e-12
5.2, 5.94456e-11, 3.07316e-11, 9.82209e-12
5.3, 5.88495e-11, 3.10056e-11, 1.01442e-11
5.4, 5.82899e-11, 3.12364e-11, 1.0473e-11
5.5, 5.77087e-11, 3.14888e-11, 1.08018e-11
5.6, 5.71308e-11, 3.17711e-11, 1.10974e-11
5.7, 5.65397e-11, 3.20351e-11, 1.14245e-11
5.8, 5.59353e-11, 3.23091e-11, 1.1755e-11
5.9, 5.5374e-11, 3.25964e-11, 1.20289e-11
6, 5.47828e-11, 3.28737e-11, 1.23428e-11
6.1, 5.42033e-11, 3.31593e-11, 1.26367e-11
6.2, 5.36902e-11, 3.3327e-11, 1.29821e-11
6.3, 5.31389e-11, 3.35595e-11, 1.33009e-11
6.4, 5.2566e-11, 3.37488e-11, 1.36845e-11
6.5, 5.20214e-11, 3.39829e-11, 1.3995e-11
6.6, 5.15033e-11, 3.41839e-11, 1.43122e-11
6.7, 5.09752e-11, 3.44114e-11, 1.46127e-11
6.8, 5.04737e-11, 3.45741e-11, 1.49515e-11
6.9, 4.99307e-11, 3.48132e-11, 1.52554e-11
7, 4.94276e-11, 3.49676e-11, 1.56041e-11
7.1, 4.89593e-11, 3.50756e-11, 1.59644e-11
7.2, 4.84512e-11, 3.52782e-11, 1.627e-11
7.3, 4.79597e-11, 3.53861e-11, 1.66535e-11
7.4, 4.75014e-11, 3.55355e-11, 1.69624e-11
7.5, 4.69966e-11, 3.56501e-11, 1.73526e-11
7.6, 4.6515e-11, 3.5778e-11, 1.77063e-11
7.7, 4.60567e-11, 3.58743e-11, 1.80683e-11
7.8, 4.55768e-11, 3.59905e-11, 1.8432e-11
7.9, 4.51501e-11, 3.61018e-11, 1.87475e-11
8, 4.46735e-11, 3.62396e-11, 1.90862e-11
8.1, 4.42434e-11, 3.62263e-11, 1.95296e-11
8.2, 4.38017e-11, 3.62977e-11, 1.98999e-11
8.3, 4.34098e-11, 3.63143e-11, 2.02752e-11
8.4, 4.30063e-11, 3.63143e-11, 2.06787e-11
8.5, 4.26045e-11, 3.63475e-11, 2.10473e-11
8.6, 4.21827e-11, 3.64372e-11, 2.13794e-11
8.7, 4.17841e-11, 3.64837e-11, 2.17315e-11
8.8, 4.13192e-11, 3.66082e-11, 2.20719e-11
8.9, 4.09273e-11, 3.66182e-11, 2.24538e-11
9, 4.05072e-11, 3.6663e-11, 2.28291e-11
9.1, 4.0117e-11, 3.6683e-11, 2.31994e-11
9.2, 3.97367e-11, 3.67195e-11, 2.35431e-11
9.3, 3.93282e-11, 3.67909e-11, 2.38802e-11
9.4, 3.89629e-11, 3.6756e-11, 2.42804e-11
9.5, 3.85378e-11, 3.67876e-11, 2.46739e-11
9.6, 3.81941e-11, 3.67245e-11, 2.50808e-11
9.7, 3.77972e-11, 3.67494e-11, 2.54527e-11
9.8, 3.73904e-11, 3.6771e-11, 2.5838e-11
9.9, 3.70533e-11, 3.67494e-11, 2.61967e-11
10, 3.66896e-11, 3.67809e-11, 2.65288e-11

0, 9.99993e-11, 0, 0
0.1, 9.90312e-11, 9.66434e-13, 1.66054e-15
0.2, 9.81511e-11, 1.83324e-12, 1.49449e-14
0.3, 9.71897e-11, 2.77476e-12, 3.48713e-14
0.4, 9.62947e-11, 3.62994e-12, 7.47243e-14
0.5, 9.53548e-11, 4.53825e-12, 1.06274e-13
0.6, 9.44481e-11, 5.38015e-12, 1.71036e-13
0.7, 9.35133e-11, 6.2868e-12, 1.99265e-13
0.8, 9.26315e-11, 7.08552e-12, 2.82292e-13
0.9, 9.17531e-11, 7.88424e-12, 3.61998e-13
1, 9.08116e-11, 8.75104e-12, 4.36722e-13
1.1, 8.99182e-11, 9.55308e-12, 5.28051e-13
1.2, 8.90281e-11, 1.03551e-11, 6.1606e-13
1.3, 8.81215e-11, 1.11406e-11, 7.37279e-13
1.4, 8.7268e-11, 1.18762e-11, 8.55178e-13
1.5, 8.63447e-11, 1.26716e-11, 9.83039e-13
1.6, 8.54762e-11, 1.33906e-11, 1.13249e-12
1.7, 8.45796e-11, 1.41511e-11, 1.26865e-12
1.8, 8.36364e-11, 1.49532e-11, 1.4098e-12
1.9, 8.27945e-11, 1.56473e-11, 1.55759e-12
2, 8.19376e-11, 1.63746e-11, 1.68711e-12
2.1, 8.11788e-11, 1.69425e-11, 1.87807e-12
2.2, 8.03468e-11, 1.7615e-11, 2.03748e-12
2.3, 7.94767e-11, 1.83041e-11, 2.21848e-12
2.4, 7.86614e-11, 1.89384e-11, 2.39948e-12
2.5, 7.78992e-11, 1.94914e-11, 2.60871e-12
2.6, 7.71154e-11, 2.00759e-11, 2.80797e-12
2.7, 7.63566e-11, 2.06206e-11, 3.02218e-12
2.8, 7.5611e-11, 2.1142e-11, 3.24635e-12
2.9, 7.48637e-11, 2.16767e-11, 3.4589e-12
3, 7.41497e-11, 2.21516e-11, 3.69802e-12
3.1, 7.33859e-11, 2.26713e-11, 3.94212e-12
3.2, 7.26934e-11, 2.31512e-11, 4.15467e-12
3.3, 7.19893e-11, 2.35946e-11, 4.41537e-12
3.4, 7.12753e-11, 2.41011e-11, 4.62294e-12
3.5, 7.06061e-11, 2.45195e-11, 4.87368e-12
3.6, 6.9907e-11, 2.49828e-11, 5.10948e-12
3.7, 6.92644e-11, 2.53996e-11, 5.33531e-12
3.8, 6.86068e-11, 2.58081e-11, 5.58439e-12
3.9, 6.79243e-11, 2.62365e-11, 5.83846e-12
4, 6.72385e-11, 2.65902e-11, 6.17056e-12
4.1, 6.65926e-11, 2.69871e-11, 6.41964e-12
4.2, 6.59682e-11, 2.73723e-11, 6.65876e-12
4.3, 6.53073e-11, 2.77277e-11, 6.9643e-12
4.4, 6.46381e-11, 2.81262e-11, 7.23497e-12
4.5, 6.40287e-11, 2.84782e-11, 7.49235e-12
4.6, 6.34143e-11, 2.88187e-11, 7.76634e-12
4.7, 6.27767e-11, 2.91524e-11, 8.07022e-12
4.8, 6.21507e-11, 2.95111e-11, 8.33757e-12
4.9, 6.15462e-11, 2.97718e-11, 8.6813e-12
5, 6.0872e-11, 3.01637e-11, 8.96359e-12
5.1, 6.02676e-11, 3.04842e-11, 9.24754e-12
5.2, 5.9615e-11, 3.08578e-11, 9.52651e-12
5.3, 5.90122e-11, 3.1155e-11, 9.83205e-12
5.4, 5.83945e-11, 3.14822e-11, 1.01226e-11
5.5, 5.78017e-11, 3.17379e-11, 1.04597e-11
5.6, 5.72753e-11, 3.19637e-11, 1.07603e-11
5.7, 5.67688e-11, 3.21447e-11, 1.10858e-11
5.8, 5.62026e-11, 3.23888e-11, 1.14079e-11
5.9, 5.56413e-11, 3.26578e-11, 1.17002e-11
6, 5.50452e-11, 3.29119e-11, 1.20422e-11
6.1, 5.4464e-11, 3.31493e-11, 1.2386e-11
6.2, 5.38878e-11, 3.33968e-11, 1.27147e-11
6.3, 5.3378e-11, 3.36043e-11, 1.3017e-11
6.4, 5.28765e-11, 3.37488e-11, 1.3374e-11
6.5, 5.22871e-11, 3.39995e-11, 1.37127e-11
6.6, 5.17507e-11, 3.4154e-11, 1.40947e-11
6.7, 5.12193e-11, 3.43383e-11, 1.44417e-11
6.8, 5.06946e-11, 3.45591e-11, 1.47456e-11
6.9, 5.02064e-11, 3.4677e-11, 1.51159e-11
7, 4.97165e-11, 3.48099e-11, 1.54729e-11
7.1, 4.92582e-11, 3.49394e-11, 1.58017e-11
7.2, 4.87551e-11, 3.51138e-11, 1.61305e-11
7.3, 4.83034e-11, 3.52267e-11, 1.64692e-11
7.4, 4.77837e-11, 3.53861e-11, 1.68296e-11
7.5, 4.73038e-11, 3.5504e-11, 1.71916e-11
7.6, 4.68206e-11, 3.56684e-11, 1.75104e-11
7.7, 4.63639e-11, 3.57381e-11, 1.78973e-11
7.8, 4.58807e-11, 3.58676e-11, 1.8251e-11
7.9, 4.54506e-11, 3.59092e-11, 1.86396e-11
8, 4.49425e-11, 3.60486e-11, 1.90082e-11
8.1, 4.44726e-11, 3.61616e-11, 1.93652e-11
8.2, 4.40109e-11, 3.62629e-11, 1.97255e-11
8.3, 4.36074e-11, 3.63093e-11, 2.00826e-11
8.4, 4.31973e-11, 3.6321e-11, 2.04811e-11
8.5, 4.27439e-11, 3.64355e-11, 2.08198e-11
8.6, 4.22823e-11, 3.65103e-11, 2.12067e-11
8.7, 4.18738e-11, 3.65568e-11, 2.15687e-11
8.8, 4.14852e-11, 3.65684e-11, 2.19457e-11
8.9, 4.11133e-11, 3.65601e-11, 2.23259e-11
9, 4.07131e-11, 3.65667e-11, 2.27195e-11
9.1, 4.02747e-11, 3.66232e-11, 2.31014e-11
9.2, 3.98845e-11, 3.66547e-11, 2.34601e-11
9.3, 3.94644e-11, 3.66979e-11, 2.3837e-11
9.4, 3.90692e-11, 3.67278e-11, 2.42024e-11
9.5, 3.86673e-11, 3.67693e-11, 2.45627e-11
9.6, 3.82406e-11, 3.68175e-11, 2.49413e-11
9.7, 3.78686e-11, 3.68474e-11, 2.52834e-11
9.8, 3.74867e-11, 3.68673e-11, 2.56454e-11
9.9, 3.70998e-11, 3.68739e-11, 2.60256e-11
10, 3.67461e-11, 3.69154e-11, 2.63378e-11

0, 9.99993e-11, 0, 0
0.1, 9.90096e-11, 9.847e-13, 4.98162e-15
0.2, 9.79618e-11, 2.01423e-12, 2.32475e-14
0.3, 9.69904e-11, 2.9624e-12, 4.64951e-14
0.4, 9.60207e-11, 3.89562e-12, 8.3027e-14
0.5, 9.50725e-11, 4.81224e-12, 1.14577e-13
0.6, 9.40795e-11, 5.76041e-12, 1.59412e-13
0.7, 9.31496e-11, 6.63884e-12, 2.10888e-13
0.8, 9.22114e-11, 7.50232e-12, 2.85613e-13
0.9, 9.12167e-11, 8.42724e-12, 3.55355e-13
1, 9.02304e-11, 9.34551e-12, 4.23437e-13
1.1, 8.92805e-11, 1.0194e-11, 5.2473e-13
1.2, 8.84436e-11, 1.09197e-11, 6.35986e-13
1.3, 8.763e-11, 1.16387e-11, 7.30637e-13
1.4, 8.67499e-11, 1.23876e-11, 8.6182e-13
1.5, 8.58814e-11, 1.31432e-11, 9.74736e-13
1.6, 8.50794e-11, 1.38356e-11, 1.08433e-12
1.7, 8.42176e-11, 1.45214e-11, 1.26035e-12
1.8, 8.33806e-11, 1.52238e-11, 1.39485e-12
1.9, 8.25852e-11, 1.58449e-11, 1.56921e-12
2, 8.17566e-11, 1.65224e-11, 1.72032e-12
2.1, 8.09911e-11, 1.71467e-11, 1.86146e-12
2.2, 8.02123e-11, 1.77478e-11, 2.03914e-12
2.3, 7.94684e-11, 1.82709e-11, 2.25999e-12
2.4, 7.86564e-11, 1.89003e-11, 2.44265e-12
2.5, 7.78527e-11, 1.95147e-11, 2.63195e-12
2.6, 7.70988e-11, 2.00377e-11, 2.86277e-12
2.7, 7.63782e-11, 2.05259e-11, 3.09524e-12
2.8, 7.55894e-11, 2.10756e-11, 3.33436e-12
2.9, 7.48837e-11, 2.15405e-11, 3.57514e-12
3, 7.41248e-11, 2.20918e-11, 3.78271e-12
3.1, 7.34025e-11, 2.26016e-11, 3.99526e-12
3.2, 7.26967e-11, 2.30433e-11, 4.25928e-12
3.3, 7.19611e-11, 2.35332e-11, 4.50504e-12
3.4, 7.12056e-11, 2.40363e-11, 4.75744e-12
3.5, 7.04816e-11, 2.45345e-11, 4.98328e-12
3.6, 6.97842e-11, 2.49895e-11, 5.22572e-12
3.7, 6.90668e-11, 2.54212e-11, 5.51133e-12
3.8, 6.84159e-11, 2.58214e-11, 5.76207e-12
3.9, 6.77417e-11, 2.62332e-11, 6.02444e-12
4, 6.70908e-11, 2.66018e-11, 6.30673e-12
4.1, 6.64415e-11, 2.70186e-11, 6.5392e-12
4.2, 6.5769e-11, 2.74039e-11, 6.82648e-12
4.3, 6.50998e-11, 2.78423e-11, 7.05729e-12
4.4, 6.44057e-11, 2.82424e-11, 7.35121e-12
4.5, 6.38344e-11, 2.85447e-11, 7.62021e-12
4.6, 6.32848e-11, 2.87755e-11, 7.93904e-12
4.7, 6.26604e-11, 2.91142e-11, 8.22465e-12
4.8, 6.20411e-11, 2.94414e-11, 8.5169e-12
4.9, 6.14018e-11, 2.97967e-11, 8.80086e-12
5, 6.08123e-11, 3.00358e-11, 9.15123e-12
5.1, 6.02145e-11, 3.03032e-11, 9.48168e-12
5.2, 5.96449e-11, 3.05556e-11, 9.79884e-12
5.3, 5.91102e-11, 3.0808e-11, 1.00811e-11
5.4, 5.84991e-11, 3.11268e-11, 1.03734e-11
5.5, 5.79362e-11, 3.13709e-11, 1.06922e-11
5.6, 5.73002e-11, 3.16449e-11, 1.10542e-11
5.7, 5.67456e-11, 3.18541e-11, 1.13996e-11
5.8, 5.61794e-11, 3.20916e-11, 1.17284e-11
5.9, 5.56347e-11, 3.23174e-11, 1.20472e-11
6, 5.50851e-11, 3.25665e-11, 1.23478e-11
6.1, 5.4557e-11, 3.27641e-11, 1.26782e-11
6.2, 5.40041e-11, 3.29916e-11, 1.30037e-11
6.3, 5.34411e-11, 3.3234e-11, 1.33242e-11
6.4, 5.2855e-11, 3.34798e-11, 1.36646e-11
6.5, 5.23385e-11, 3.36425e-11, 1.40183e-11
6.6, 5.18254e-11, 3.38401e-11, 1.43338e-11
6.7, 5.1314e-11, 3.40278e-11, 1.46576e-11
6.8, 5.08424e-11, 3.41357e-11, 1.50212e-11
6.9, 5.03675e-11, 3.42719e-11, 1.536e-11
7, 4.98477e-11, 3.44529e-11, 1.56987e-11
7.1, 4.93014e-11, 3.46754e-11, 1.60225e-11
7.2, 4.88531e-11, 3.47733e-11, 1.63729e-11
7.3, 4.83532e-11, 3.49228e-11, 1.67233e-11
7.4, 4.78468e-11, 3.50739e-11, 1.70786e-11
7.5, 4.73652e-11, 3.523e-11, 1.74041e-11
7.6, 4.68471e-11, 3.53994e-11, 1.77528e-11
7.7, 4.63872e-11, 3.55389e-11, 1.80733e-11
7.8, 4.59421e-11, 3.56169e-11, 1.84403e-11
7.9, 4.55087e-11, 3.57215e-11, 1.87691e-11
8, 4.50504e-11, 3.58079e-11, 1.9141e-11
8.1, 4.46403e-11, 3.59009e-11, 1.94582e-11
8.2, 4.42019e-11, 3.59922e-11, 1.98052e-11
8.3, 4.37569e-11, 3.60719e-11, 2.01706e-11
8.4, 4.33633e-11, 3.61167e-11, 2.05193e-11
8.5, 4.29449e-11, 3.61848e-11, 2.08697e-11
8.6, 4.25131e-11, 3.62396e-11, 2.12466e-11
8.7, 4.21113e-11, 3.62761e-11, 2.16119e-11
8.8, 4.16696e-11, 3.63442e-11, 2.19855e-11
8.9, 4.12511e-11, 3.64505e-11, 2.22977e-11
9, 4.08609e-11, 3.65003e-11, 2.26381e-11
9.1, 4.04557e-11, 3.65319e-11, 2.30118e-11
9.2, 4.00173e-11, 3.66248e-11, 2.33571e-11
9.3, 3.95673e-11, 3.67477e-11, 2.36843e-11
9.4, 3.91505e-11, 3.68108e-11, 2.4038e-11
9.5, 3.87503e-11, 3.68573e-11, 2.43917e-11
9.6, 3.83585e-11, 3.68939e-11, 2.4747e-11
9.7, 3.7945e-11, 3.69254e-11, 2.51289e-11
9.8, 3.75813e-11, 3.6937e-11, 2.5481e-11
9.9, 3.72376e-11, 3.69337e-11, 2.5828e-11
10, 3.68324e-11, 3.6932e-11, 2.62349e-11

0, 9.99993e-11, 0, 0
0.1, 9.90063e-11, 9.88021e-13, 4.98162e-15
0.2, 9.80133e-11, 1.96774e-12, 1.82659e-14
0.3, 9.71067e-11, 2.84616e-12, 4.64951e-14
0.4, 9.61269e-11, 3.80097e-12, 7.14032e-14
0.5, 9.51057e-11, 4.78899e-12, 1.04614e-13
0.6, 9.41675e-11, 5.65912e-12, 1.72696e-13
0.7, 9.31662e-11, 6.60728e-12, 2.25833e-13
0.8, 9.214e-11, 7.57372e-12, 2.85613e-13
0.9, 9.11985e-11, 8.42558e-12, 3.75282e-13
1, 9.03682e-11, 9.1778e-12, 4.53327e-13
1.1, 8.95114e-11, 9.94995e-12, 5.38015e-13
1.2, 8.86529e-11, 1.07337e-11, 6.12739e-13
1.3, 8.77728e-11, 1.15026e-11, 7.23995e-13
1.4, 8.69276e-11, 1.22432e-11, 8.28609e-13
1.5, 8.6084e-11, 1.29406e-11, 9.74736e-13
1.6, 8.5272e-11, 1.36347e-11, 1.09263e-12
1.7, 8.4455e-11, 1.43338e-11, 1.21053e-12
1.8, 8.35334e-11, 1.51325e-11, 1.33341e-12
1.9, 8.2738e-11, 1.57618e-11, 1.49947e-12
2, 8.18911e-11, 1.64642e-11, 1.64393e-12
2.1, 8.10675e-11, 1.71318e-11, 1.80002e-12
2.2, 8.03319e-11, 1.7713e-11, 1.95445e-12
2.3, 7.95199e-11, 1.83523e-11, 2.12715e-12
2.4, 7.87843e-11, 1.88737e-11, 2.34136e-12
2.5, 7.80387e-11, 1.94615e-11, 2.49911e-12
2.6, 7.723e-11, 2.01091e-11, 2.66018e-12
2.7, 7.64877e-11, 2.06372e-11, 2.87439e-12
2.8, 7.56807e-11, 2.12217e-11, 3.09691e-12
2.9, 7.49335e-11, 2.17464e-11, 3.31942e-12
3, 7.41846e-11, 2.22379e-11, 3.5768e-12
3.1, 7.34689e-11, 2.27328e-11, 3.79765e-12
3.2, 7.27216e-11, 2.32857e-11, 3.99194e-12
3.3, 7.20159e-11, 2.37872e-11, 4.19618e-12
3.4, 7.12903e-11, 2.42522e-11, 4.45689e-12
3.5, 7.05364e-11, 2.47769e-11, 4.68604e-12
3.6, 6.99236e-11, 2.50858e-11, 4.98992e-12
3.7, 6.92046e-11, 2.55607e-11, 5.23402e-12
3.8, 6.85321e-11, 2.59708e-11, 5.49638e-12
3.9, 6.78662e-11, 2.63345e-11, 5.7986e-12
4, 6.7114e-11, 2.68061e-11, 6.07923e-12
4.1, 6.64548e-11, 2.72378e-11, 6.30673e-12
4.2, 6.57922e-11, 2.7653e-11, 6.55415e-12
4.3, 6.51679e-11, 2.799e-11, 6.84142e-12
4.4, 6.4502e-11, 2.8377e-11, 7.12039e-12
4.5, 6.38129e-11, 2.87605e-11, 7.42593e-12
4.6, 6.32101e-11, 2.90229e-11, 7.76634e-12
4.7, 6.26173e-11, 2.93218e-11, 8.06026e-12
4.8, 6.20128e-11, 2.96024e-11, 8.38406e-12
4.9, 6.14416e-11, 2.9893e-11, 8.66469e-12
5, 6.08023e-11, 3.02417e-11, 8.95529e-12
5.1, 6.01846e-11, 3.0539e-11, 9.27577e-12
5.2, 5.95685e-11, 3.08761e-11, 9.55474e-12
5.3, 5.8984e-11, 3.11318e-11, 9.88353e-12
5.4, 5.84227e-11, 3.14058e-11, 1.01708e-11
5.5, 5.78797e-11, 3.16466e-11, 1.0473e-11
5.6, 5.72936e-11, 3.18973e-11, 1.08084e-11
5.7, 5.67057e-11, 3.21414e-11, 1.11522e-11
5.8, 5.61362e-11, 3.24004e-11, 1.14627e-11
5.9, 5.56031e-11, 3.25914e-11, 1.18048e-11
6, 5.50867e-11, 3.27691e-11, 1.21435e-11
6.1, 5.45271e-11, 3.30016e-11, 1.24706e-11
6.2, 5.39111e-11, 3.33137e-11, 1.27745e-11
6.3, 5.33349e-11, 3.35313e-11, 1.31332e-11
6.4, 5.28035e-11, 3.37471e-11, 1.34487e-11
6.5, 5.22821e-11, 3.3953e-11, 1.37642e-11
6.6, 5.18022e-11, 3.40743e-11, 1.41229e-11
6.7, 5.12891e-11, 3.42519e-11, 1.44583e-11
6.8, 5.07461e-11, 3.44446e-11, 1.48087e-11
6.9, 5.02263e-11, 3.45824e-11, 1.51906e-11
7, 4.968e-11, 3.47966e-11, 1.55227e-11
7.1, 4.91785e-11, 3.49693e-11, 1.58515e-11
7.2, 4.86887e-11, 3.51088e-11, 1.62019e-11
7.3, 4.82121e-11, 3.52815e-11, 1.65058e-11
7.4, 4.77106e-11, 3.54326e-11, 1.68561e-11
7.5, 4.7239e-11, 3.55571e-11, 1.72032e-11
7.6, 4.67824e-11, 3.56717e-11, 1.75453e-11
7.7, 4.63307e-11, 3.57365e-11, 1.79322e-11
7.8, 4.58691e-11, 3.58245e-11, 1.83058e-11
7.9, 4.54672e-11, 3.58577e-11, 1.86744e-11
8, 4.50106e-11, 3.59374e-11, 1.90514e-11
8.1, 4.45805e-11, 3.6032e-11, 1.93868e-11
8.2, 4.41321e-11, 3.61433e-11, 1.97239e-11
8.3, 4.37104e-11, 3.62462e-11, 2.00427e-11
8.4, 4.32421e-11, 3.63276e-11, 2.04296e-11
8.5, 4.28286e-11, 3.63658e-11, 2.08049e-11
8.6, 4.24284e-11, 3.64123e-11, 2.11586e-11
8.7, 4.20548e-11, 3.64605e-11, 2.14841e-11
8.8, 4.1638e-11, 3.65335e-11, 2.18278e-11
8.9, 4.12245e-11, 3.6585e-11, 2.21898e-11
9, 4.0826e-11, 3.66365e-11, 2.25368e-11
9.1, 4.04557e-11, 3.66498e-11, 2.28939e-11
9.2, 4.00622e-11, 3.67195e-11, 2.32177e-11
9.3, 3.9667e-11, 3.6761e-11, 2.35714e-11
9.4, 3.93033e-11, 3.67461e-11, 2.395e-11
9.5, 3.88599e-11, 3.68258e-11, 2.43136e-11
9.6, 3.84332e-11, 3.68656e-11, 2.47005e-11
9.7, 3.80197e-11, 3.69038e-11, 2.50758e-11
9.8, 3.76428e-11, 3.68673e-11, 2.54893e-11
9.9, 3.72525e-11, 3.68656e-11, 2.58812e-11
10, 3.6937e-11, 3.68208e-11, 2.62415e-11

0, 9.99993e-11, 0, 0
0.1, 9.90262e-11, 9.68094e-13, 4.98162e-15
0.2, 9.79768e-11, 2.00759e-12, 1.49449e-14
0.3, 9.70303e-11, 2.92421e-12, 4.48346e-14
0.4, 9.60007e-11, 3.92385e-12, 7.47243e-14
0.5, 9.49646e-11, 4.91852e-12, 1.16238e-13
0.6, 9.4038e-11, 5.78698e-12, 1.74357e-13
0.7, 9.31147e-11, 6.65212e-12, 2.32475e-13
0.8, 9.21732e-11, 7.50232e-12, 3.23805e-13
0.9, 9.12433e-11, 8.33923e-12, 4.16795e-13
1, 9.03333e-11, 9.17116e-12, 4.94841e-13
1.1, 8.94466e-11, 9.96656e-12, 5.8617e-13
1.2, 8.853e-11, 1.07752e-11, 6.94105e-13
1.3, 8.76582e-11, 1.15308e-11, 8.10343e-13
1.4, 8.68379e-11, 1.22133e-11, 9.48168e-13
1.5, 8.5986e-11, 1.29505e-11, 1.06274e-12
1.6, 8.51093e-11, 1.3726e-11, 1.16404e-12
1.7, 8.42358e-11, 1.44882e-11, 1.27529e-12
1.8, 8.34188e-11, 1.51557e-11, 1.42474e-12
1.9, 8.265e-11, 1.57751e-11, 1.57419e-12
2, 8.17915e-11, 1.64908e-11, 1.717e-12
2.1, 8.10277e-11, 1.70853e-11, 1.88637e-12
2.2, 8.01974e-11, 1.77412e-11, 2.06073e-12
2.3, 7.94883e-11, 1.82859e-11, 2.22512e-12
2.4, 7.8673e-11, 1.89335e-11, 2.39284e-12
2.5, 7.78992e-11, 1.95113e-11, 2.58878e-12
2.6, 7.71221e-11, 2.00842e-11, 2.79303e-12
2.7, 7.63682e-11, 2.06505e-11, 2.98067e-12
2.8, 7.55512e-11, 2.123e-11, 3.21812e-12
2.9, 7.48272e-11, 2.17082e-11, 3.46388e-12
3, 7.40933e-11, 2.22462e-11, 3.65983e-12
3.1, 7.3336e-11, 2.2771e-11, 3.8923e-12
3.2, 7.26619e-11, 2.31961e-11, 4.14138e-12
3.3, 7.19213e-11, 2.37274e-11, 4.35061e-12
3.4, 7.12222e-11, 2.41874e-11, 4.58973e-12
3.5, 7.05231e-11, 2.46723e-11, 4.80394e-12
3.6, 6.98622e-11, 2.50824e-11, 5.05468e-12
3.7, 6.91282e-11, 2.55241e-11, 5.34694e-12
3.8, 6.8391e-11, 2.60173e-11, 5.59103e-12
3.9, 6.77317e-11, 2.64125e-11, 5.85506e-12
4, 6.70542e-11, 2.68376e-11, 6.10746e-12
4.1, 6.64133e-11, 2.7203e-11, 6.38311e-12
4.2, 6.57889e-11, 2.75384e-11, 6.67205e-12
4.3, 6.51878e-11, 2.78157e-11, 6.99585e-12
4.4, 6.4595e-11, 2.81212e-11, 7.28312e-12
4.5, 6.39872e-11, 2.84484e-11, 7.56376e-12
4.6, 6.34259e-11, 2.87306e-11, 7.84273e-12
4.7, 6.27551e-11, 2.91159e-11, 8.12834e-12
4.8, 6.2134e-11, 2.94347e-11, 8.43056e-12
4.9, 6.14748e-11, 2.97735e-11, 8.75104e-12
